,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
676,303.28700,滚动弹幕,25,0xffffff,0,8d501921,44615609716572163,？、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、
677,135.60100,滚动弹幕,25,0xffffff,0,d58d39d2,44606404958355461,好家伙
678,233.71700,滚动弹幕,25,0xffffff,0,cf79475,44576594042814469,还没完？
679,303.78100,滚动弹幕,25,0xffffff,0,1bdf53d2,44528670826037255,↓kris？
680,150.12200,滚动弹幕,25,0xffffff,0,6ef49c7d,44503458376581123,猝不及防
681,278.05900,滚动弹幕,25,0xffffff,0,3423096b,44502538843062279,？？？？？？？？？
682,315.48200,滚动弹幕,25,0xffffff,0,cee94445,44497532238168067,哈哈哈
683,275.81900,滚动弹幕,25,0xffffff,0,822ab2ee,44489124365729795,？？？
684,241.09600,滚动弹幕,25,0xffffff,0,153cbe29,44482488074502147,50包邮？？？
685,315.70700,顶端弹幕,25,0xe70012,0,1574e403,44476528509583365,哈哈哈哈哈哈哈哈哈哈哈
686,111.41900,顶端弹幕,25,0xe70012,0,1574e403,44476418840592389,哈哈哈哈哈哈哈哈哈哈哈哈
687,237.74200,滚动弹幕,25,0xffffff,0,8687bdb0,44459529215148035,没完没了。。。
688,119.98200,滚动弹幕,25,0xffffff,0,61512941,44444899341238275,哈哈哈哈
689,52.06100,滚动弹幕,25,0xffffff,0,61512941,44444863464734723,哈哈哈还
690,324.96000,滚动弹幕,25,0xffffff,0,35c30c11,44443635843858439,我竟然看完了
691,249.14600,滚动弹幕,25,0xffffff,0,c2aaa0a3,44443422097408007,？？？？？？？？？？
692,39.69900,滚动弹幕,25,0xffffff,0,3077c8c9,44440785566826499,火锅是重庆的特色，不能不品尝
693,50.91300,滚动弹幕,25,0xffffff,0,2a3419ef,44439865052364807,卑微
694,195.15000,滚动弹幕,25,0xffffff,0,9782ca22,44439745352171527,价格是？
695,113.29700,滚动弹幕,25,0xffffff,0,cf039349,44439742419828741,哈哈哈哈哈哈哈
