,弹幕
936,wuyazuofeiji
937,这个是C919客机吗
938,下次一定？
939,太帅了，真的太帅了
940,天闹黑卡
941,note7上去那就是轰炸机了
942,下次丕一定
943,OHHHHHHHHHHHHHHHHHHHHHHHHHHH
944,下来了
945,三连！！！
946,干嘛不直接弄个战斗力造型
947,ohhhhh
948,热门预定
949,艺术创想
950,天工开物
951,那个说放到世界上是中小型的哪看的地摊文？
952,电动函道
953,降落伞吧
954,起飞
955,重着陆。
956,上头
957,要怎么降落 
958,我的币快没了
959,盲猜这个不能坐人。
960,只知道A380
961,这不比博人传燃
962,没电了，掉下去
963,[ohhhhhh]
964,[ohhh]
965,[OHHHH]
966,俯冲
967,失速
968,牛逼
969,什么广东，他是赣州的
970,货拉拉
971,111
972,炸
973,niubility!!
974,21年还有不认识C919的吗？都不看新闻的喽
975,还要炸手机？
976,芜湖 起飞
977,翼载荷太低了
978,1
979,我的币送给你
980,3
981,ohhhhhhhhhhhhhhh
982,函道风扇吧
983,直接砸下来
984,2
985,这是哪
986,炸机就完蛋
987,放在suv车顶，不拉风吗
988,？？？？
989,前面747的，国产客机c919有没有听说过
990,南航发来贺电
991,高度3500
992,c919排面！
993,卧槽，赣州！
994,离谱
995,跑道36L
996,我们赣州的
997,想看失速
998,稳的一批
999,晕
1000,大侧风
1001,优秀
1002,南航919e3口脱离
1003,南航919三转报
1004,联系离场122.41，再见了
1005,BGM是什么呀
1006,帅
1007,工程
1008,我看到我学校了
1009,战斗机c919
1010,看过
1011,这也行
1012,ohhhhhhhhhhhhhh
1013,牛逼
1014,嘟嘟~stall~
1015,哪个小区？
1016,ohhhhhhhhhhhhhhhhhh
1017,一定要做安225
1018,排面
1019,届.*】3.0 不5 4是 =
1020,中国机长2.0
1021,复飞
1022,panpan
1023,我三个
1024,卧槽牛逼
1025,弹幕
1026,前面的，还真不贵
1027,ohhhhhhhhhhhhhhhhhhhhh
1028,不过分。
1029,炸弹小飞机
1030,ohhhhhhhhhhhyhhhh
1031,我不认识
1032,低空通场
1033,怎么降落呢
1034,牛逼
1035,看房子像是广东的
1036,复飞复飞
1037,ohhhhhh
1038,还会盘旋降落牛逼
1039,牛逼
1040,下次丕定
1041,不认识，详细说说
1042,中国航空路过！！！！！！！！！！
1043,BGM是ZERO？
1044,F跳伞
1045,复飞了
1046,感觉会了
1047,不过分不过分
1048,卧槽
1049,牛逼
1050,比博燃
1051,旱地拔葱？这不我J20？
1052,落地时难题吧.
1053,牛皮
1054,牌面
1055,ohhhhhhhhhhhh
1056,手机上天
1057,fgnb
1058,两个币！
1059,ohhhhh
1060,先三连，再欣赏
1061,这速度
1062,寇马克公司
1063,落地收执照
1064,复飞？
1065,起飞
1066,你币有了
1067,芜湖
1068,卧槽
1069,牛
1070,哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
1071,是KT板吗？
1072,下次一定
1073,三连三连
1074,ohhhhhhhhhhhh
1075,牛逼
1076,不过分不过分
1077,ohhhhhhhhh
1078,时速
1079,货拉拉拉不拉拉布拉多取决于拉布拉多拉的多不多
1080,厉害
1081,让我看看着陆
1082,tux106，02L跑道降落。
1083,牛皮
1084,666
1085,ohhhh
1086,西工大？
1087,666
1088,怎么降落
1089,专业涂装
1090,牛逼
1091,挖槽？
1092,牛逼啊
1093,牛壁
1094,运10那个不知道只停留在试验机阶段了吗？
1095,我想看降落
1096,货拉拉还在
1097,怎么降落？
1098,拉飘了
1099,低空通行
1100,我就想看降落
1101,终于没炸机
1102,卧槽
1103,芜湖飞起来了
1104,草，四川8633
1105,STALL STALL STALL
1106,666
1107,丶
1108,heheshabushazhao
1109,四川8633
1110,等929
1111,dfghd
1112,这次就投
1113,2
1114,1
1115,1
1116,牛逼
1117,厉害啊
1118,反推失效！
1119,赣州啊
1120,666
1121,666
1122,好着急，还没降落
1123,偷襲珍珠港！
1124,像coco
1125,抛油抛油
1126,前面是三D打印?
1127,牛逼
1128,爱了爱了
1129,优雅
1130,联系离场122.41，再见了
1131,牛逼
1132,使不得呀
1133,牛
1134,6666
1135,这就离谱
1136,战斗机啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1137,牛逼
1138,音量警告
1139,拉飘？？？
1140,牛逼
1141,OHHHHHHHHHHHHHHHHHHHHHHH
1142,飒
1143,；；；；；；；；；；；；；；；；；；；；；；；；
1144,牛逼牛逼
1145,牛逼
1146,ohhhhhhhhhhhhhhhhhhhhhhh
1147,(⊙o⊙)哇
1148,卧槽
1149,牛逼
1150,6666
1151,？？？？？
1152,噢噢噢噢
1153,芜湖，起飞
1154,阿哲
1155,6
1156,这跑道怕是不行
1157,666
1158,轰20飞辣！
1159,芜湖～
1160,太厉害
1161,Ohhhhhhhbhhbhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
1162,V1，rotate！
1163,5卷
1164,Ohhhhhhhhhhhhhh
1165,ohhhhhh
1166,牛壁
1167,速来道具组报道
1168,神风机
1169,Ohhhhhhhhhhhhhhhhhhhh
1170,牛逼
1171,考上驾照
1172,牛逼
1173,卧槽
1174,ohhhhhhhhhhhhhhhhhhhhhhhhh
1175,这风阻
1176,bgm走起
1177,复飞
1178,太过分了！
1179,2:40成品
1180,复飞
1181,1
1182,完美
1183,7700！7700！
1184,刚才逆风，不好降落
1185,牛逼
1186,芜湖，起飞
1187,666
1188,6666
1189,666
1190,？？？？
1191,厉害啊
1192,nb!
1193,博南拉杆了！
1194,牛壁
1195,牛逼
1196,c919
1197,stall！stall！stall！
1198,赣州
1199,轰919?
1200,牛
