,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
60,621.61100,滚动弹幕,25,0xffffff,0,d9b58895,32888597676818435,哈哈哈哈，过于真实
61,200.76500,滚动弹幕,25,0xffffff,0,d9b58895,32837156339712005,1.5倍刚好，2倍更快乐
62,4.22300,滚动弹幕,25,0xffffff,0,70456a4,32131225344278533,开始新的课程啦，加油
63,553.01000,滚动弹幕,25,0xffffff,0,b6a81917,30266635931090951,药酱上线了
64,1783.38900,滚动弹幕,25,0xffffff,0,72f49891,29078480045998083,有一种学校上课的感觉
65,870.29600,滚动弹幕,25,0xffffff,0,417aeb2e,1023853904691043840,换工作来学node
66,2011.96900,滚动弹幕,25,0xffffff,0,d4f9b515,1000860055786167808,16.13.1的稳定版
67,319.86600,滚动弹幕,25,0xffffff,0,82a6b598,966260697726648320,111
68,1503.57300,滚动弹幕,25,0xffffff,0,2c23fb47,960041608674041856,正片开始
69,422.27800,滚动弹幕,25,0xffffff,0,9ab7f554,59601459671546880,今天星期三
70,614.20700,滚动弹幕,25,0xffffff,0,41c76dc9,59225723322121216,我蔡必卷今天许愿一定要学会node.js
71,1796.98400,滚动弹幕,25,0xffffff,0,4901228c,59103952682963456,2021 12
72,1773.97900,滚动弹幕,25,0xffffff,0,dbcde90a,58792459724054016,1910年，大清快亡了
73,1554.54300,滚动弹幕,25,0xffffff,0,dbcde90a,58792308575745536,16.13.1
74,1660.19200,滚动弹幕,25,0xffffff,0,c5d6507c,58372001469194240,现在是16了
75,741.68700,滚动弹幕,25,0xffffff,0,48fddeca,55980970381807616,好困啊
76,1584.28700,滚动弹幕,25,0xffffff,0,15ad6fb3,55607543643839488,已经16了
77,1946.62900,滚动弹幕,25,0xffffff,0,9ff45079,54555132327165952,没点怎么办
78,1484.39000,滚动弹幕,25,0xffffff,0,c06a1f8e,54224083646369280,我知道
79,815.73800,滚动弹幕,25,0xffffff,0,c06a1f8e,54223742292817920,同学完vue来学node
80,170.74800,滚动弹幕,25,0xffffff,0,8b45dec5,54110193221929984,2021-8-30
81,130.91400,滚动弹幕,25,0xffffff,0,8b45dec5,54110172488997376,什么时候的视频呀
82,668.26000,滚动弹幕,25,0xffffff,0,67150c41,53569858692672512,3
83,642.98900,滚动弹幕,25,0xffffff,0,f5086e15,53568514328973312,抓哇
84,1573.71600,滚动弹幕,25,0xffffff,0,63d310aa,53123867963811840,2020
85,1478.10800,滚动弹幕,25,0xffffff,0,7570dcff,52824906966499331,我知道
86,1578.91200,滚动弹幕,25,0xffffff,0,a11d001b,52365820251602951,22了
87,1189.79300,滚动弹幕,25,0xffffff,0,692d8dd8,52042388980891653,中端
88,1487.82600,滚动弹幕,25,0xffffff,0,a0836bd6,51997660594831363,后端不用弄得？
89,620.65400,滚动弹幕,25,0xffffff,0,a0836bd6,51992779284283397,keyL刘聪
90,892.86000,滚动弹幕,25,0xffffff,0,73095fd9,51959775134482437,CCTV
91,2050.85500,滚动弹幕,25,0xffffff,0,b3cd75d4,51652141485391879,这个清晰度
92,1947.54200,滚动弹幕,25,0xffffff,0,ef872929,51567411098288135,全局吧那个是
93,1359.55700,滚动弹幕,25,0xffffff,0,6a77dc25,51564282317897733,-
94,169.74300,滚动弹幕,25,0xffffff,0,bbb2d41c,51503591146389509,2倍速刚刚好
95,835.07300,滚动弹幕,25,0xffffff,0,72416033,50477338305495045,方源别学了，学不会的!
96,2065.54900,滚动弹幕,25,0xffffff,0,df3d6210,50466930599919621,平壤如果
97,2227.44600,滚动弹幕,25,0xffffff,0,d244a65,50418944798359559,搜得丝内
98,2211.55100,滚动弹幕,25,0xffffff,0,d244a65,50418938138329093,搜嘎
99,1951.14400,滚动弹幕,25,0xffffff,0,d244a65,50418828891914247,有人在看吗10号下午三点
100,1662.08500,滚动弹幕,25,0xffffff,0,d244a65,50418706590203911,直接下一章刚好
101,1196.13500,滚动弹幕,25,0xffffff,0,d244a65,50418511143501829,抓哇
102,1706.07100,滚动弹幕,25,0xffffff,0,6edeec8b,49511938508455939,10倍刚好
103,1596.99200,滚动弹幕,25,0xffffff,0,6edeec8b,49511899933966339,20年初录制的吧
104,264.45200,滚动弹幕,25,0xffffff,0,8a66194a,49454875938390021,包租公冲冲冲！
105,982.70100,滚动弹幕,25,0xffffff,0,6319ed40,49432129917943815,轻量高效
106,935.56700,滚动弹幕,25,0xffffff,0,6319ed40,49432117564145667,事件驱动
107,896.43500,滚动弹幕,25,0xffffff,0,31efeb58,48929368294031365,难啊
108,2051.51600,滚动弹幕,25,0xffffff,0,dbc647ec,48915500118835205,哈哈
109,66.36800,滚动弹幕,25,0xfe0302,0,4da9800f,48520294946570247,deno吗
110,1774.16100,滚动弹幕,25,0xffffff,0,5e7f030d,48380709126012933,来自 2050 年的一条信息
111,1565.29100,滚动弹幕,25,0xffffff,0,5e7f030d,48380636115238915,哪年录制的？
112,394.15100,滚动弹幕,25,0xfe0302,0,ad177851,48292993597702151,现在有没有人再继续看呢？
113,366.79600,滚动弹幕,25,0xfe0302,0,ad177851,48292984021057541,1.5 倍速
114,276.39000,滚动弹幕,25,0xfe0302,0,ad177851,48292952439521283,1.5 倍数 就可以啦 哈哈哈哈
115,1112.22600,滚动弹幕,25,0xffffff,0,7523523a,47705732789305347,就是都给前端做了
116,1121.99100,滚动弹幕,25,0xffffff,0,3a940faa,47521471028264967,bff层
117,1151.30100,滚动弹幕,25,0xffffff,0,a29d26d4,46946169261129735,中台？
118,1616.92900,滚动弹幕,25,0xffffff,0,e0b1fb57,46932719548497925,小狐狸学Java
119,2173.79300,滚动弹幕,25,0xffffff,0,34a05cd5,45800005596872711,保姆级的解说
120,204.43800,滚动弹幕,25,0xffffff,0,353e9710,44179281098047495,卧槽
121,786.60800,滚动弹幕,25,0xffffff,0,3b341f70,44070583701864453,我司是dotNet主管，感觉和前端理念很大
122,204.40500,滚动弹幕,25,0xffffff,0,90afa5bb,43679927662804995,爱了爱了郭澳一
123,2236.77100,滚动弹幕,25,0xffffff,0,90afa5bb,43679884608798723,爱了爱了
124,704.23900,滚动弹幕,25,0xffffff,0,7176a563,43322272101433349,后端非阻塞io不是基本操作吗
125,84.25300,滚动弹幕,25,0xffffff,0,1d047de4,43128877961183239,deno？
126,2204.29100,滚动弹幕,25,0xffffff,0,b6ba3004,43086476947750915,学到了
127,2235.93200,滚动弹幕,25,0xffffff,0,2b2d43a7,43081279807160325,为啥环境变量里没有node也可以用node命令
128,1220.19100,滚动弹幕,25,0xffffff,0,2b2d43a7,43080843076304899,抓哇
129,370.83000,滚动弹幕,25,0xffffff,0,fb7b80fd,43027752387870727,三连了
130,1547.35800,滚动弹幕,25,0xffffff,0,35012b39,42983260729901061,12.28
131,947.37400,滚动弹幕,25,0xffffff,0,61d6acfd,42944362165829639,协程
132,460.15100,滚动弹幕,25,0xffffff,0,35012b39,42857301157085189,周5我在看。。。
133,45.00000,滚动弹幕,25,0xffffff,0,35012b39,42852790372401157,清晰度。。。
134,1232.83100,滚动弹幕,25,0xffffff,0,c21e2ba2,42825084637806599,生态很重要
135,714.52400,滚动弹幕,25,0xffffff,0,c21e2ba2,42824762656292867,io密集
136,637.28100,滚动弹幕,25,0xffffff,0,c21e2ba2,42824722165530627,老师呀
137,1180.79700,滚动弹幕,25,0xffffff,0,b4099e22,42776025515950083,不是加瓦？
138,212.88800,滚动弹幕,25,0xffffff,0,bfaef490,42325910738173955,？？？？？
139,1818.19600,滚动弹幕,25,0xffffff,0,8b25e459,42228397263814661,针不戳
140,1458.56300,滚动弹幕,25,0xffffff,0,63b854c5,41961083477426181,爪哇
141,444.96000,滚动弹幕,25,0xffffff,0,33e0cbdd,41824694966943747,周二，我在看
142,251.13100,滚动弹幕,25,0xffd302,0,8d73c645,41641895435698181,444444
143,447.79200,滚动弹幕,25,0xffffff,0,8b752d0c,41448406976561157,2倍很快乐
144,1256.98700,滚动弹幕,25,0xffffff,0,861100d7,41373689250840579,什么叫老外念，本来就是爪洼岛的音
145,1759.37400,滚动弹幕,25,0xffffff,0,bf9b1cee,41328068546527239,3012年了现在都
146,1900.38600,滚动弹幕,25,0xffffff,0,3446975c,41192273505419269,我装的14.5.0
147,1198.39600,滚动弹幕,25,0xffffff,0,3446975c,41192122826620933,单讲理论还是搞不懂呀
148,560.79800,滚动弹幕,25,0xffffff,0,3446975c,41191925693284355,不会node学的好困难
149,234.96300,滚动弹幕,25,0xffffff,0,3446975c,41191809771110405,libuv是什么
150,140.94200,滚动弹幕,25,0xffffff,0,3446975c,41191744324763655,最新版已经15.2.1了
151,653.96700,滚动弹幕,25,0xffffff,0,32573491,41123641468911621,老陈666
152,768.83300,滚动弹幕,25,0xffffff,0,360f53c5,40985255012204549,11-14
153,752.42200,顶端弹幕,18,0x222222,0,df87a72a,40631868100968451,2020-11-06
154,2243.96700,滚动弹幕,25,0xffffff,0,b69b41f,40512380574105607,确实很详细了
